Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2020-12-16,104.9,109.0,102.0,105.95,103.38,505.0,18.0,52206.0,439.0,86.93,7.0,1.05
2020-12-17,103.0,106.0,101.85,102.5,103.35,1447.0,54.0,149545.0,1313.0,90.74,4.15,-0.5
2020-12-18,102.6,102.9,100.0,100.0,102.04,125.0,10.0,12755.0,113.0,90.4,2.9,-2.6
2020-12-21,99.5,100.0,91.4,93.95,96.23,2341.0,61.0,225284.0,1849.0,78.98,8.6,-5.55
2020-12-22,94.4,94.4,84.6,89.45,87.95,2432.0,157.0,213885.0,1793.0,73.73,9.8,-4.95
2020-12-23,92.0,94.8,86.05,93.45,92.46,864.0,64.0,79888.0,579.0,67.01,8.75,1.45
2020-12-24,89.9,102.75,89.9,102.75,99.08,1995.0,88.0,197662.0,1446.0,72.48,12.85,12.85
2020-12-28,105.5,106.85,99.1,102.05,104.36,4176.0,181.0,435823.0,2965.0,71.0,7.75,-3.45
2020-12-29,102.05,106.95,99.05,102.05,100.59,1373.0,39.0,138114.0,1198.0,87.25,7.9,0.0
2020-12-30,101.0,107.2,98.3,103.6,103.38,2823.0,176.0,291845.0,2120.0,75.1,8.9,2.6
2020-12-31,106.95,106.95,102.55,103.1,103.14,2144.0,112.0,221126.0,2128.0,99.25,4.4,-3.85
2021-01-01,105.0,105.85,99.0,102.1,100.58,1639.0,53.0,164845.0,1512.0,92.25,6.85,-2.9
2021-01-04,106.95,106.95,101.55,101.8,102.72,4791.0,116.0,492151.0,3971.0,82.88,5.4,-5.15
2021-01-05,98.25,101.8,98.25,101.0,100.85,1129.0,80.0,113859.0,955.0,84.59,3.55,2.75
2021-01-06,99.2,103.5,98.05,100.25,100.97,1759.0,129.0,177612.0,1367.0,77.71,5.45,1.05
2021-01-07,103.8,105.0,100.55,102.0,101.81,4417.0,136.0,449696.0,2861.0,64.77,4.45,-1.8
2021-01-08,102.0,104.6,101.55,101.75,103.47,5070.0,144.0,524589.0,3450.0,68.05,3.05,-0.25
2021-01-11,103.8,103.8,98.05,101.55,99.86,4187.0,84.0,418128.0,3479.0,83.09,5.75,-2.25
2021-01-12,100.0,103.15,99.2,101.35,101.8,3120.0,155.0,317610.0,2173.0,69.65,3.95,1.35
2021-01-13,98.55,102.0,98.5,100.9,100.48,5798.0,197.0,582610.0,4382.0,75.58,3.5,2.35
2021-01-14,100.75,101.1,98.5,99.9,100.43,2292.0,61.0,230183.0,2233.0,97.43,2.6,-0.85
2021-01-15,98.05,101.7,98.05,99.0,99.0,1030.0,53.0,101975.0,721.0,70.0,3.65,0.95
2021-01-18,98.05,98.05,89.1,90.5,93.37,3735.0,259.0,348751.0,2937.0,78.63,8.95,-7.55
2021-01-19,97.0,97.5,90.0,95.35,95.36,2256.0,92.0,215127.0,1047.0,46.41,7.5,-1.65
2021-01-20,95.65,96.9,88.0,95.0,90.61,918.0,19.0,83181.0,835.0,90.96,8.9,-0.65
2021-01-21,96.1,103.0,91.0,92.25,94.57,6197.0,289.0,586058.0,2444.0,39.44,12.0,-3.85
2021-01-22,92.55,94.45,92.0,94.0,92.52,155.0,30.0,14341.0,143.0,92.26,2.45,1.45
2021-01-25,94.8,94.8,90.0,91.95,92.7,1693.0,85.0,156939.0,415.0,24.51,4.8,-2.85
2021-01-27,89.2,92.1,89.2,90.0,90.8,93.0,13.0,8444.0,92.0,98.92,2.9,0.8
2021-01-28,88.0,94.9,88.0,90.65,89.31,262.0,29.0,23398.0,174.0,66.41,6.9,2.65
2021-01-29,93.0,93.0,88.35,88.35,90.19,302.0,49.0,27236.0,259.0,85.76,4.65,-4.65
2021-02-01,88.35,94.9,88.35,94.1,93.76,157.0,16.0,14720.0,139.0,88.54,6.55,5.75
2021-02-02,94.0,95.5,92.65,92.75,93.79,218.0,21.0,20447.0,185.0,84.86,2.85,-1.25
2021-02-03,95.0,95.0,91.15,92.65,93.1,289.0,43.0,26906.0,215.0,74.39,3.85,-2.35
2021-02-04,90.05,92.45,90.05,91.3,91.06,2646.0,68.0,240942.0,2592.0,97.96,2.4,1.25
2021-02-05,92.8,92.8,91.9,92.5,92.29,161.0,11.0,14859.0,140.0,86.96,0.9,-0.3
2021-02-08,93.0,94.15,90.0,90.1,91.17,2255.0,70.0,205598.0,1387.0,61.51,4.15,-2.9
2021-02-09,92.0,92.0,89.0,89.1,89.79,1130.0,81.0,101468.0,903.0,79.91,3.0,-2.9
2021-02-10,90.1,90.65,85.0,85.2,87.34,1687.0,67.0,147343.0,1193.0,70.72,5.65,-4.9
2021-02-11,85.2,89.4,84.8,85.65,86.59,1384.0,55.0,119847.0,1338.0,96.68,4.6,0.45
2021-02-12,85.5,87.0,84.6,86.2,86.4,641.0,35.0,55380.0,484.0,75.51,2.4,0.7
2021-02-15,86.6,87.9,84.65,85.75,86.2,1946.0,67.0,167742.0,1642.0,84.38,3.25,-0.85
2021-02-16,87.0,87.0,84.3,84.45,85.34,824.0,26.0,70320.0,724.0,87.86,2.7,-2.55
2021-02-17,84.35,85.5,83.1,83.7,83.99,690.0,28.0,57954.0,665.0,96.38,2.4,-0.65
2021-02-18,86.1,86.1,83.05,84.3,84.01,690.0,29.0,57965.0,612.0,88.7,3.05,-1.8
2021-02-19,84.2,84.2,79.5,80.15,80.89,4640.0,113.0,375344.0,4488.0,96.72,4.7,-4.05
2021-02-22,80.95,83.1,77.95,78.8,79.44,1581.0,74.0,125593.0,1232.0,77.93,5.15,-2.15
2021-02-23,77.95,78.4,72.5,74.0,74.03,11449.0,138.0,847622.0,9834.0,85.89,5.9,-3.95
2021-02-24,88.0,88.8,75.0,88.8,85.26,17104.0,197.0,1458244.0,8826.0,51.6,13.8,0.8
2021-02-25,100.0,106.55,99.45,106.55,104.09,33101.0,806.0,3445590.0,16193.0,48.92,7.1,6.55
2021-02-26,110.0,115.2,92.05,98.35,101.61,42149.0,1319.0,4282661.0,19441.0,46.12,23.15,-11.65
2021-03-01,98.0,107.0,98.0,100.0,102.64,10824.0,401.0,1110927.0,7793.0,72.0,9.0,2.0
2021-03-02,104.95,104.95,96.0,97.1,97.44,4126.0,144.0,402052.0,3158.0,76.54,8.95,-7.85
2021-03-03,96.35,106.0,90.3,103.65,98.84,8458.0,427.0,835955.0,6851.0,81.0,15.7,7.3
2021-03-04,103.0,105.0,100.55,103.9,103.52,3755.0,191.0,388700.0,3622.0,96.46,4.45,0.9
2021-03-05,103.75,103.75,100.0,100.0,101.34,855.0,22.0,86649.0,820.0,95.91,3.75,-3.75
2021-03-08,101.8,103.95,98.0,98.0,99.15,1425.0,45.0,141286.0,1307.0,91.72,5.95,-3.8
2021-03-09,100.15,117.6,100.15,117.6,115.04,15532.0,330.0,1786817.0,8305.0,53.47,17.45,17.45
2021-03-10,124.8,141.1,123.75,141.1,137.03,86520.0,1617.0,11855806.0,27402.0,31.67,17.35,16.3
2021-03-12,147.0,148.15,134.05,146.55,144.84,13981.0,259.0,2025047.0,13981.0,100.0,14.1,-0.45
2021-03-15,153.85,153.85,139.25,145.0,141.43,4418.0,85.0,624848.0,4418.0,100.0,14.6,-8.85
2021-03-16,145.0,145.0,137.75,137.75,137.82,2647.0,65.0,364804.0,2647.0,100.0,7.25,-7.25
2021-03-17,130.9,130.9,130.9,130.9,130.9,329.0,20.0,43066.0,329.0,100.0,0.0,0.0
2021-03-18,124.4,124.4,124.4,124.4,124.4,476.0,20.0,59214.0,476.0,100.0,0.0,0.0
2021-03-19,118.2,118.2,118.2,118.2,118.2,310.0,19.0,36642.0,310.0,100.0,0.0,0.0
2021-03-22,112.3,115.2,112.3,112.3,112.35,4640.0,83.0,521291.0,4640.0,100.0,2.9,0.0
2021-03-23,112.3,112.3,107.35,111.25,109.91,4258.0,62.0,467999.0,4258.0,100.0,4.95,-1.05
2021-03-24,107.55,113.85,105.7,106.75,107.69,1474.0,34.0,158736.0,1474.0,100.0,8.15,-0.8
2021-03-25,102.55,105.5,101.45,101.45,102.83,1732.0,23.0,178098.0,1732.0,100.0,4.05,-1.1
2021-03-26,104.0,106.5,97.8,103.5,102.15,2079.0,39.0,212379.0,2079.0,100.0,8.7,-0.5
2021-03-30,101.55,101.55,98.35,99.05,99.68,759.0,23.0,75660.0,759.0,100.0,3.2,-2.5
2021-03-31,99.05,99.05,94.2,96.15,96.2,809.0,20.0,77822.0,809.0,100.0,4.85,-2.9
2021-04-01,100.9,100.9,92.15,99.1,97.61,3461.0,68.0,337812.0,3461.0,100.0,8.75,-1.8
2021-04-05,98.9,98.9,94.15,95.45,94.86,1364.0,32.0,129389.0,1364.0,100.0,4.75,-3.45
2021-04-06,91.55,95.75,90.7,93.7,92.07,3249.0,66.0,299150.0,3249.0,100.0,5.05,2.15
2021-04-07,91.0,94.2,91.0,91.0,91.55,637.0,22.0,58320.0,637.0,100.0,3.2,0.0
2021-04-08,90.2,92.45,90.2,90.25,90.37,3115.0,23.0,281516.0,3115.0,100.0,2.25,0.05
2021-04-09,90.0,90.0,85.75,87.45,86.73,2822.0,71.0,244755.0,2822.0,100.0,4.25,-2.55
2021-04-12,86.0,86.9,83.1,83.1,83.99,690.0,21.0,57953.0,690.0,100.0,3.8,-2.9
2021-04-13,78.95,82.8,78.95,79.1,79.32,1768.0,46.0,140236.0,1768.0,100.0,3.85,0.15
2021-04-15,79.45,82.0,75.15,76.9,77.14,2400.0,46.0,185142.0,2400.0,100.0,6.85,-2.55
2021-04-16,77.9,79.45,73.1,75.9,77.24,2280.0,47.0,176108.0,2280.0,100.0,6.35,-2.0
2021-04-19,72.2,76.7,72.15,73.35,72.35,2810.0,55.0,203299.0,2810.0,100.0,4.55,1.15
2021-04-20,75.45,76.95,70.6,76.1,75.01,4391.0,52.0,329383.0,4391.0,100.0,6.35,0.65
2021-04-22,76.8,79.9,72.55,79.9,79.14,4138.0,59.0,327488.0,4138.0,100.0,7.35,3.1
2021-04-23,79.8,83.85,79.8,83.5,82.49,3400.0,56.0,280452.0,3400.0,100.0,4.05,3.7
2021-04-26,87.6,87.65,87.45,87.65,87.61,2675.0,37.0,234352.0,2675.0,100.0,0.2,0.05
2021-04-27,90.8,90.85,83.3,89.05,87.19,9675.0,190.0,843576.0,5322.0,55.01,7.55,-1.75
2021-04-28,86.35,90.15,86.15,88.75,87.99,2729.0,34.0,240125.0,2158.0,79.08,4.0,2.4
2021-04-29,89.95,89.95,86.0,87.95,87.66,2570.0,119.0,225296.0,2448.0,95.25,3.95,-2.0
2021-04-30,86.4,88.0,84.05,84.7,85.38,1417.0,45.0,120986.0,1056.0,74.52,3.95,-1.7
2021-05-03,84.9,87.0,82.0,84.15,83.38,1382.0,39.0,115229.0,844.0,61.07,5.0,-0.75
2021-05-04,85.3,86.0,81.05,82.6,83.82,1686.0,53.0,141320.0,858.0,50.89,4.95,-2.7
2021-05-05,83.05,84.0,82.95,83.05,83.21,641.0,23.0,53336.0,436.0,68.02,1.05,0.0
2021-05-06,83.35,86.85,78.9,80.5,82.24,3190.0,73.0,262332.0,2247.0,70.44,7.95,-2.85
2021-05-07,80.8,81.4,78.4,78.4,79.98,877.0,44.0,70142.0,808.0,92.13,3.0,-2.4
2021-05-10,75.5,82.3,75.5,80.0,79.93,3107.0,85.0,248336.0,1990.0,64.05,6.8,4.5
2021-05-11,80.75,84.0,79.65,84.0,81.83,4995.0,105.0,408752.0,4658.0,93.25,4.35,3.25
2021-05-12,84.0,88.2,83.9,88.2,87.49,7462.0,355.0,652829.0,5003.0,67.05,4.3,4.2
2021-05-14,91.85,91.85,84.25,88.65,89.4,3611.0,152.0,322833.0,2555.0,70.76,7.6,-3.2
2021-05-17,92.0,92.0,88.0,88.0,89.15,1119.0,40.0,99758.0,893.0,79.8,4.0,-4.0
2021-05-18,88.85,90.0,88.0,89.0,88.87,562.0,34.0,49943.0,514.0,91.46,2.0,0.15
2021-05-19,87.55,88.75,87.0,88.7,87.97,39.0,4.0,3431.0,29.0,74.36,1.75,1.15
2021-05-20,88.0,89.15,87.6,88.5,88.34,1582.0,30.0,139752.0,1204.0,76.11,1.55,0.5
2021-05-21,89.1,92.9,89.1,92.9,92.44,7348.0,310.0,679226.0,6574.0,89.47,3.8,3.8
2021-05-24,97.5,97.5,91.5,95.0,93.52,1413.0,55.0,132145.0,1035.0,73.25,6.0,-2.5
2021-05-25,94.05,94.05,90.55,92.25,92.75,2653.0,74.0,246067.0,1640.0,61.82,3.5,-1.8
2021-05-26,93.5,93.5,92.45,92.45,92.56,767.0,23.0,70995.0,697.0,90.87,1.05,-1.05
2021-05-27,87.9,93.5,87.9,92.05,91.78,1729.0,89.0,158683.0,1192.0,68.94,5.6,4.15
2021-05-28,92.05,92.15,87.9,89.8,89.67,4653.0,103.0,417253.0,3306.0,71.05,4.25,-2.25
2021-05-31,89.65,92.0,89.0,89.95,90.72,1834.0,38.0,166385.0,1685.0,91.88,3.0,0.3
2021-06-01,90.85,90.85,86.1,88.35,87.96,2093.0,44.0,184108.0,1543.0,73.72,4.75,-2.5
2021-06-02,88.9,91.85,85.65,88.35,88.6,13484.0,122.0,1194728.0,4548.0,33.73,6.2,-0.55
2021-06-03,92.75,92.75,87.6,90.65,90.53,5425.0,164.0,491102.0,2998.0,55.26,5.15,-2.1
2021-06-04,91.95,93.6,90.15,91.8,92.28,2267.0,59.0,209188.0,1889.0,83.33,3.45,-0.15
2021-06-07,90.1,95.0,90.1,92.85,92.73,3247.0,87.0,301082.0,2585.0,79.61,4.9,2.75
2021-06-08,94.75,96.2,92.8,93.75,94.29,1951.0,41.0,183962.0,964.0,49.41,3.4,-1.0
2021-06-09,93.75,99.7,90.55,91.95,94.12,3306.0,74.0,311171.0,2362.0,71.45,9.15,-1.8
2021-06-10,92.45,98.0,91.95,95.65,96.05,11254.0,252.0,1080942.0,6173.0,54.85,6.05,3.2
2021-06-11,95.8,99.75,94.0,94.65,95.36,4214.0,105.0,401857.0,2988.0,70.91,5.75,-1.15
2021-06-14,94.2,99.75,93.3,94.65,94.86,1486.0,47.0,140956.0,1005.0,67.63,6.45,0.45
2021-06-15,95.1,96.1,94.55,96.0,95.75,2452.0,44.0,234790.0,2235.0,91.15,1.55,0.9
2021-06-16,96.55,98.5,94.95,96.05,96.43,14508.0,156.0,1399064.0,3381.0,23.3,3.55,-0.5
2021-06-17,96.8,98.8,90.55,93.05,94.63,6069.0,118.0,574323.0,4373.0,72.05,8.25,-3.75
2021-06-18,99.45,99.45,88.0,89.0,92.54,3356.0,137.0,310568.0,2293.0,68.33,11.45,-10.45
2021-06-21,96.0,96.0,88.0,92.6,90.64,3380.0,122.0,306350.0,1735.0,51.33,8.0,-3.4
2021-06-22,92.1,101.85,92.1,101.85,99.95,24559.0,456.0,2454555.0,18142.0,73.87,9.75,9.75
2021-06-23,105.5,109.0,96.45,99.6,103.18,11395.0,329.0,1175755.0,7904.0,69.36,12.55,-5.9
2021-06-24,100.0,100.1,97.0,98.9,98.77,1531.0,89.0,151212.0,1067.0,69.69,3.1,-1.1
2021-06-25,97.75,99.75,93.3,96.65,96.33,3174.0,106.0,305743.0,2005.0,63.17,6.45,-1.1
2021-06-28,97.45,98.0,96.2,97.3,97.14,2225.0,48.0,216135.0,1412.0,63.46,1.8,-0.15
2021-06-29,99.0,107.0,97.1,106.9,102.39,43262.0,432.0,4429613.0,19170.0,44.31,9.9,7.9
2021-06-30,107.0,117.55,101.6,117.55,108.36,25051.0,359.0,2714580.0,15547.0,62.06,15.95,10.55
2021-07-01,119.9,124.7,111.0,115.3,115.76,34418.0,508.0,3984319.0,14706.0,42.73,13.7,-4.6
2021-07-02,115.2,115.2,108.0,111.05,111.33,7278.0,292.0,810236.0,4093.0,56.24,7.2,-4.15
2021-07-05,115.3,119.95,111.0,117.45,117.93,3814.0,99.0,449783.0,2320.0,60.83,8.95,2.15
2021-07-06,111.2,120.95,111.2,112.4,114.59,4533.0,170.0,519457.0,3220.0,71.03,9.75,1.2
2021-07-07,112.15,113.5,110.7,113.15,112.04,3579.0,123.0,401002.0,3084.0,86.17,2.8,1.0
2021-07-08,109.55,115.1,107.0,108.75,109.79,2871.0,112.0,315199.0,2252.0,78.44,8.1,-0.8
2021-07-09,109.05,117.5,108.85,110.15,114.21,6833.0,255.0,780415.0,4094.0,59.92,8.65,1.1
2021-07-12,108.55,109.5,104.0,104.6,107.3,4226.0,157.0,453451.0,3111.0,73.62,5.5,-3.95
2021-07-13,108.45,115.05,105.0,111.15,111.82,8067.0,268.0,902056.0,5149.0,63.83,10.05,2.7
2021-07-14,115.0,115.0,109.55,111.0,112.06,1508.0,61.0,168981.0,1379.0,91.45,5.45,-4.0
2021-07-15,110.7,111.5,105.0,106.2,107.77,2959.0,130.0,318879.0,2522.0,85.23,6.5,-4.5
2021-07-16,108.0,116.8,106.25,116.45,114.76,24375.0,566.0,2797342.0,16932.0,69.46,10.55,8.45
2021-07-19,119.3,120.65,109.1,115.7,116.72,41103.0,979.0,4797552.0,22743.0,55.33,11.55,-3.6
2021-07-20,116.5,116.6,107.4,108.75,110.66,3928.0,176.0,434690.0,3147.0,80.12,9.2,-7.75
2021-07-22,114.2,114.2,109.0,109.7,110.39,1984.0,75.0,219018.0,646.0,32.56,5.2,-4.5
2021-07-23,111.6,112.0,109.3,110.3,111.18,356.0,26.0,39579.0,256.0,71.91,2.7,-1.3
2021-07-26,111.7,111.7,105.3,107.0,107.83,2245.0,108.0,242072.0,1262.0,56.21,6.4,-4.7
2021-07-27,108.05,109.4,105.8,107.75,107.48,1193.0,48.0,128229.0,894.0,74.94,3.6,-0.3
2021-07-28,105.7,108.2,104.2,106.8,105.72,1459.0,45.0,154250.0,1174.0,80.47,4.0,1.1
2021-07-29,107.65,113.0,106.65,110.3,110.77,9857.0,203.0,1091863.0,7862.0,79.76,6.35,2.65
2021-07-30,111.65,111.65,107.85,110.2,109.71,1245.0,41.0,136585.0,1232.0,98.96,3.8,-1.45
2021-08-02,107.75,110.95,107.55,108.4,108.33,4507.0,118.0,488257.0,2966.0,65.81,3.4,0.65
2021-08-03,110.7,112.35,107.35,107.45,108.79,1937.0,90.0,210721.0,1053.0,54.36,5.0,-3.25
2021-08-04,108.65,110.45,100.55,103.65,104.51,3782.0,71.0,395244.0,3435.0,90.82,9.9,-5.0
2021-08-05,106.0,109.95,98.6,100.8,104.83,5784.0,188.0,606351.0,2876.0,49.72,11.35,-5.2
2021-08-06,105.3,105.5,99.55,100.95,101.33,2263.0,70.0,229307.0,1693.0,74.81,5.95,-4.35
2021-08-09,101.05,105.0,95.05,97.0,100.6,3219.0,273.0,323824.0,2679.0,83.22,9.95,-4.05
2021-08-10,95.05,98.75,87.3,89.15,91.55,4753.0,180.0,435114.0,3286.0,69.14,11.45,-5.9
2021-08-11,89.45,90.6,81.05,83.0,84.94,11230.0,392.0,953867.0,6859.0,61.08,9.55,-6.45
2021-08-12,87.85,91.3,85.9,91.0,89.6,4949.0,139.0,443454.0,3336.0,67.41,5.4,3.15
2021-08-13,86.15,95.4,86.15,92.15,93.32,2002.0,96.0,186834.0,1336.0,66.73,9.25,6.0
2021-08-16,93.25,98.7,93.25,96.2,96.63,2114.0,76.0,204281.0,1884.0,89.12,5.45,2.95
2021-08-17,96.2,96.2,88.5,91.7,92.38,3008.0,106.0,277889.0,2291.0,76.16,7.7,-4.5
2021-08-18,90.05,91.45,86.3,88.6,88.41,4101.0,115.0,362568.0,2921.0,71.23,5.15,-1.45
2021-08-20,88.65,88.65,83.3,85.65,85.29,3842.0,83.0,327696.0,3047.0,79.31,5.35,-3.0
2021-08-23,86.55,86.55,82.7,85.1,84.37,1330.0,34.0,112216.0,978.0,73.53,3.85,-1.45
2021-08-24,85.2,87.0,84.05,86.95,85.54,750.0,33.0,64155.0,558.0,74.4,2.95,1.75
2021-08-25,86.55,87.05,85.2,85.8,85.89,965.0,20.0,82882.0,537.0,55.65,1.85,-0.75
2021-08-26,89.35,89.75,85.25,86.9,87.82,378.0,52.0,33196.0,83.0,21.96,4.5,-2.45
2021-08-27,90.4,91.0,84.3,90.75,86.73,1364.0,21.0,118303.0,1263.0,92.6,6.7,0.35
2021-08-30,90.0,93.25,88.45,91.55,91.12,3529.0,30.0,321568.0,2564.0,72.66,4.8,1.55
2021-08-31,97.5,97.5,86.3,89.2,88.35,999.0,40.0,88258.0,671.0,67.17,11.2,-8.3
2021-09-01,87.5,91.95,87.5,90.8,89.31,706.0,16.0,63053.0,486.0,68.84,4.45,3.3
2021-09-02,87.5,92.4,87.5,89.05,91.39,345.0,13.0,31529.0,328.0,95.07,4.9,1.55
2021-09-03,91.55,94.1,87.6,88.5,91.46,1735.0,25.0,158675.0,1414.0,81.5,6.5,-3.05
2021-09-06,91.05,91.3,88.0,89.6,88.91,862.0,13.0,76639.0,562.0,65.2,3.3,-1.45
2021-09-07,93.25,93.25,86.75,89.9,88.54,1022.0,33.0,90487.0,939.0,91.88,6.5,-3.35
2021-09-08,89.9,95.0,88.0,91.3,91.98,3813.0,66.0,350701.0,2278.0,59.74,7.0,1.4
2021-09-13,91.3,100.25,89.1,99.0,98.54,7328.0,104.0,722109.0,6076.0,82.91,11.15,7.7
2021-09-14,104.85,108.9,101.2,108.9,106.86,8865.0,175.0,947313.0,5685.0,64.13,7.7,4.05
2021-09-15,111.8,114.75,103.65,104.5,109.9,11048.0,265.0,1214175.0,5959.0,53.94,11.1,-7.3
2021-09-16,107.3,107.3,96.0,96.9,99.22,6144.0,251.0,609634.0,4318.0,70.28,11.3,-10.4
2021-09-17,101.45,104.65,96.4,99.25,100.76,4604.0,120.0,463898.0,3618.0,78.58,8.25,-2.2
2021-09-20,102.4,102.4,94.5,96.0,97.74,2272.0,67.0,222054.0,1624.0,71.48,7.9,-6.4
2021-09-21,95.0,95.35,93.0,94.8,94.7,799.0,37.0,75663.0,784.0,98.12,2.35,-0.2
2021-09-22,95.0,96.8,93.8,94.6,94.88,657.0,42.0,62337.0,546.0,83.1,3.0,-0.4
2021-09-23,96.25,99.0,96.0,96.35,97.23,1034.0,28.0,100540.0,996.0,96.32,3.0,0.1
2021-09-24,96.75,96.75,96.0,96.0,96.0,61.0,3.0,5856.0,61.0,100.0,0.75,-0.75
2021-09-27,96.0,96.3,93.15,94.5,95.31,1845.0,39.0,175843.0,826.0,44.77,3.15,-1.5
2021-09-28,98.35,98.35,89.2,91.1,91.21,2247.0,112.0,204948.0,2007.0,89.32,9.15,-7.25
2021-09-29,90.0,93.1,89.2,91.9,91.35,1588.0,29.0,145066.0,1273.0,80.16,3.9,1.9
2021-09-30,94.0,95.2,92.55,94.95,94.07,2033.0,28.0,191241.0,1729.0,85.05,2.65,0.95
2021-10-01,99.4,99.4,92.1,94.6,94.28,1771.0,34.0,166970.0,1278.0,72.16,7.3,-4.8
2021-10-04,94.65,95.7,90.65,94.9,93.56,2179.0,61.0,203869.0,1523.0,69.89,5.05,0.25
2021-10-05,94.5,94.5,93.8,94.0,93.99,375.0,9.0,35245.0,375.0,100.0,0.7,-0.5
2021-10-06,97.0,97.0,93.2,93.75,93.92,458.0,12.0,43017.0,457.0,99.78,3.8,-3.25
2021-10-07,97.15,97.15,92.55,93.7,93.93,1883.0,49.0,176873.0,1391.0,73.87,4.6,-3.45
2021-10-08,95.45,95.45,91.0,93.2,91.97,1886.0,82.0,173463.0,1217.0,64.53,4.45,-2.25
2021-10-11,94.0,94.0,91.35,92.25,92.43,2099.0,75.0,194021.0,1535.0,73.13,2.65,-1.75
2021-10-12,91.6,93.85,91.0,91.4,91.77,1258.0,55.0,115452.0,1078.0,85.69,2.85,-0.2
2021-10-13,92.75,95.0,91.85,92.95,93.22,1008.0,16.0,93964.0,800.0,79.36,3.15,0.2
2021-10-14,90.0,96.75,89.55,92.1,94.79,1779.0,50.0,168639.0,1594.0,89.6,7.2,2.1
2021-10-18,94.05,95.05,92.35,92.75,93.99,293.0,14.0,27539.0,291.0,99.32,2.7,-1.3
2021-10-19,93.05,93.05,90.0,91.15,91.64,1217.0,54.0,111524.0,1100.0,90.39,3.05,-1.9
2021-10-20,91.55,93.9,86.85,89.5,88.22,1967.0,42.0,173529.0,1830.0,93.04,7.05,-2.05
2021-10-21,92.75,95.3,87.6,90.3,91.86,2454.0,40.0,225413.0,325.0,13.24,7.7,-2.45
2021-10-22,93.0,93.0,89.25,90.0,90.77,1353.0,22.0,122814.0,1063.0,78.57,3.75,-3.0
2021-10-25,92.45,99.0,92.4,99.0,97.19,8720.0,115.0,847505.0,6705.0,76.89,6.6,6.55
2021-10-26,102.0,102.0,95.0,95.05,97.38,8019.0,110.0,780854.0,5769.0,71.94,7.0,-6.95
2021-10-27,94.7,96.0,92.95,95.0,94.26,421.0,10.0,39683.0,250.0,59.38,3.05,0.3
2021-10-28,90.5,92.55,88.0,89.05,89.5,4067.0,117.0,363985.0,3199.0,78.66,4.55,-1.45
2021-10-29,87.05,91.65,86.3,88.5,89.12,3847.0,100.0,342835.0,3482.0,90.51,5.35,1.45
2021-11-01,88.0,97.35,86.05,95.6,95.58,15965.0,260.0,1525883.0,10433.0,65.35,11.3,7.6
2021-11-02,92.4,98.0,91.9,96.35,94.46,2836.0,92.0,267886.0,1511.0,53.28,6.1,3.95
2021-11-03,105.0,105.0,90.15,92.55,93.17,4236.0,81.0,394662.0,2815.0,66.45,14.85,-12.45
2021-11-04,97.5,101.8,92.3,99.6,99.09,7032.0,133.0,696825.0,5898.0,83.87,9.5,2.1
2021-11-08,98.5,103.8,95.3,97.25,99.3,14563.0,331.0,1446095.0,9721.0,66.75,8.5,-1.25
2021-11-09,95.95,98.85,95.95,96.2,97.27,3024.0,75.0,294147.0,1484.0,49.07,2.9,0.25
2021-11-10,96.1,98.0,96.0,96.4,97.34,1277.0,53.0,124302.0,1242.0,97.26,2.0,0.3
2021-11-11,96.95,106.0,93.1,103.45,102.65,19203.0,243.0,1971179.0,9231.0,48.07,12.9,6.5
2021-11-12,102.0,107.65,101.65,102.75,104.0,3044.0,74.0,316562.0,2497.0,82.03,6.0,0.75
2021-11-15,106.55,106.55,99.0,104.3,102.88,17734.0,236.0,1824464.0,11549.0,65.12,7.55,-2.25
2021-11-16,104.9,109.65,101.05,102.75,103.35,11897.0,96.0,1229509.0,11153.0,93.75,8.6,-2.15
2021-11-17,105.9,107.55,100.15,102.2,104.8,4556.0,67.0,477475.0,3035.0,66.62,7.4,-3.7
2021-11-18,101.15,105.0,99.55,101.75,101.93,4338.0,78.0,442151.0,3556.0,81.97,5.45,0.6
2021-11-22,102.0,102.0,96.05,96.2,97.66,443.0,20.0,43262.0,343.0,77.43,5.95,-5.8
2021-11-23,94.0,105.8,94.0,105.2,103.5,5140.0,129.0,531982.0,3314.0,64.47,11.8,11.2
2021-11-24,105.2,107.6,104.2,104.95,105.62,3820.0,106.0,403456.0,2649.0,69.35,3.4,-0.25
2021-11-25,106.9,108.2,102.85,107.7,107.08,8832.0,186.0,945735.0,5283.0,59.82,5.35,0.8
2021-11-26,103.9,106.0,102.0,102.3,103.25,3788.0,83.0,391110.0,2790.0,73.65,4.0,-1.6
2021-11-29,98.95,100.0,97.2,98.35,98.36,2816.0,50.0,276992.0,1499.0,53.23,2.8,-0.6
2021-11-30,102.0,102.0,97.7,99.9,99.3,2188.0,52.0,217278.0,1727.0,78.93,4.3,-2.1
2021-12-01,99.9,108.45,98.05,100.2,103.28,19441.0,200.0,2007836.0,10565.0,54.34,10.4,0.3
2021-12-02,104.0,104.9,100.6,101.05,103.01,3800.0,105.0,391447.0,2505.0,65.92,4.3,-2.95
2021-12-03,101.5,102.85,100.0,100.4,100.6,1197.0,49.0,120422.0,1171.0,97.83,2.85,-1.1
